Address	                                        Delegation    	Slash amount	Compensation
cosmos1nunvka93vqxltv2aw5w8lvqc32z9h96ukw4wdr	18.245287	0.001824529	0.002736793
cosmos16kpdr99qspfzu57fh99przg0nr5faxezlknmcv	18.2	0.00182	0.00273
cosmos1flyrwvw25jjjje69ghv8vj3h6uacs76ruzvuqu	18.075423	0.001807542	0.002711313
cosmos1ycamckm9z8pvgefunja32u2tmk3gvat22yd2lh	18	0.0018	0.0027
cosmos18we6dhgs6nacy3v3epjgtetyjqxr6svzcv5vcz	18	0.0018	0.0027
cosmos1jynsajrn4ad3j782njrvkyvzcs6zumz43ha85z	18	0.0018	0.0027
cosmos16eeavwddrkc7cez3rn38ap536kyqset9e3gpkn	18	0.0018	0.0027
cosmos1lwy0l60jwws7279pf5j4vucczlm0d3cr9drmgn	18	0.0018	0.0027
cosmos1xpa2vykjxgrlrj2rdzwjcd0atwz7jy8lkannyj	17.827505	0.001782751	0.002674126
cosmos1u6fyzfj05zzua66pulkwt8ztle39mntlhcvcdu	17.78831	0.001778831	0.002668247
cosmos1zjpwnsw8efg8d5htym9gzh8djqnkmajpr2306q	17.66916	0.001766916	0.002650374
cosmos12t7s938g97g57sm3muwvtgy7s9cjtj0xh6an0z	17.493689	0.001749369	0.002624053
cosmos1a9uhuksh4slwkzk7pd0ftzqzasukf9ggj7sczs	17.439335	0.001743934	0.0026159
cosmos1wj55px2na5dv5x9pe9lpv3xlt2ge3z28jgkpu8	17.346335	0.001734634	0.00260195
cosmos1qm9su76qg3nck0sfpvvckzwftf9t3l2q905t6r	17.056411	0.001705641	0.002558462
cosmos1zm8epp3rul4lsu47szwmjcuxxa5xekgfr5eug8	17.00002	0.001700002	0.002550003
cosmos1qttfz72hfedhvlxar66kltgvdcxlvf0vtathm6	17	0.0017	0.00255
cosmos1v6czedg47tjeta2l9ew2jdcapmulsusq9jmy23	17	0.0017	0.00255
cosmos1rz2vldfqmm4l96d6036mpxcm88tp70dmt8h303	16.941618	0.001694162	0.002541243
cosmos1tunt8u252p2m6sxdm5jqkv8qlwwc3c5wulc0uq	16.911088	0.001691109	0.002536663
cosmos1fe9v3eukzfnvtacetnehdxr7tj4tkvsw869hmc	16.9	0.00169	0.002535
cosmos169a473gxnuujazf55faf984hmxwu9hqwnwna4p	16.894797	0.00168948	0.00253422
cosmos1cwwumqpwfgy5nttpdltmyxnxu9c7j4hkpxzvk9	16.817946	0.001681795	0.002522692
cosmos1u8v82mxsmfylgf0vcztpq3kj8s90wwevenk79g	16.741115	0.001674112	0.002511167
cosmos14trvm9aqra67uykhquxrykffr8zrnmq59vpwny	16.59854	0.001659854	0.002489781
cosmos14rfzq29kn6aaj7x07q2lxaxnnu49sztn7638vf	16.582409	0.001658241	0.002487361
cosmos12uqmphrpykn6ws68je93sl7c7x27xvf0ykn90z	16.5	0.00165	0.002475
cosmos1wkg2l5mkuxn7sxewr95ns6qvyvwmyzxk3mmz93	16.338366	0.001633837	0.002450755
cosmos194x4sxu44687nmlur7vmjeml0wnduq23qe4u88	16.308308	0.001630831	0.002446246
cosmos1aru4h9r0q9wmtvrnutqxjag75em35xlkdtz2rm	16.3	0.00163	0.002445
cosmos13fgwm6vqxqrrp2j560erut88lph8mvpw2mez7g	16.26772	0.001626772	0.002440158
cosmos1g7tvn3vtpyk0clvlc7upcs0j8ummlp480dv30r	16.05	0.001605	0.0024075
cosmos1z9crtl4mqrred7dtly3gcg0xtw06xyda493kzg	16	0.0016	0.0024
cosmos1r50h8ktlttht8rht6v9ka483mx2j0fecnpvjae	16	0.0016	0.0024
cosmos19vtkr4mmqldpmcjr9zrmlx7wcu947wq7zkrp0e	16	0.0016	0.0024
cosmos14hknnam4v9fxutcykuxg4nhgs59x43m5pmqj83	16	0.0016	0.0024
cosmos1kh2ypmh307u7t08aewvreslafhsl3xf776kmzd	16	0.0016	0.0024
cosmos1peas9zxfkd55qcdzs0hx2x6ddn6zxl7q6qwnvh	15.9994	0.00159994	0.00239991
cosmos1lxps435xv6mghzmz773ka7pej6k2x5d2xmry3j	15.9984	0.00159984	0.00239976
cosmos1cjlq3c2lkffkhrf89y9ufd6upn3zdpgh79m47x	15.898674	0.001589867	0.002384801
cosmos1ldyxnnw5pl3l00849nvyw5vulpj6w8saejk6uf	15.847543	0.001584754	0.002377131
cosmos1p8ztsllf94jsyqh7jemcsu4rll5hl6qvzrmt52	15.708429	0.001570843	0.002356264
cosmos1sch9k8up9g7uavn4lvryq6ud5vw7fv8mjyl45h	15.674936	0.001567494	0.00235124
cosmos1vahlpxkkpgjldhlqnjhfzwx5wn6here3qrh34g	15.653836	0.001565384	0.002348075
cosmos1e882tpmyxq5ak2g0e5u46prfkaj60x5653xa37	15.608439	0.001560844	0.002341266
cosmos14r5qztlnqa9pl2am0sn09wjsxsma98v7wvhd8c	15.507034	0.001550703	0.002326055
cosmos1ygk2u7ckapq0wrjqffsdvczl3h5mep78ft47lt	15.5	0.00155	0.002325
cosmos1xn0t2t2pjdlem4umvjd072zadr5wqe3677ql9q	15.5	0.00155	0.002325
cosmos1tq2sw2sm38tpakez5l0j2jzjudjcq577wltfnq	15.237874	0.001523787	0.002285681
cosmos13guw2zz3fzmmuhvex0ck4h0hahztp7eppgrje0	15.2	0.00152	0.00228
cosmos12nz7asrapuyl0zk9faxq65rtpmgnf6ww80w6ug	15.199798	0.00151998	0.00227997
cosmos1rva9awy4z6hv2w2w9dpya9nv6hdmutudr67cuw	15.108489	0.001510849	0.002266273
cosmos1sypargra3tmp4vp7gngpq4d272yjh2e2hsslqv	15.107627	0.001510763	0.002266144
cosmos13ge2hr95tgp30dccsptlmyuveutjalh6mgmfeq	15.09849	0.001509849	0.002264774
cosmos1754839rr7cayy76qj9n6rthdrtm9nt3fl3jpdf	15.09849	0.001509849	0.002264774
cosmos1fpr5yyaqajv3jduqea3lpyaurlhvjpaxjs0pex	15.080919	0.001508092	0.002262138
cosmos1x8rqsuksyf3qw49kh4ala0phh0wavfehwm4e9g	15.05	0.001505	0.0022575
cosmos15n9w5png0h8jz4y848d59c9nw808g5un4t9p6k	15.038494	0.001503849	0.002255774
cosmos1dln0ey5kl4sk88gx6gkqe28exfk5zzajzgtdkm	15.020219	0.001502022	0.002253033
cosmos194n7k5jng62l2acyengcs8u278w7tfn64yrxtf	15.02	0.001502	0.002253
cosmos1fnaa9tp5seanpy7pd3aa0xlq4zdr46mha78w5s	15.019224	0.001501922	0.002252884
cosmos134cjlx4p9fz90ykkx0fdys240yklkafpy45gfh	15.015	0.0015015	0.00225225
cosmos1klptp42s29cyc6krnvjcvh52jqnx6k87yu7a4v	15.01	0.001501	0.0022515
cosmos1th9c8yd3m9d3hf08ft6khg9fumfcdnhfd8u2rn	15.008499	0.00150085	0.002251275
cosmos1ntfqsfpda8ruyh30hg6qfg46pf0kct4vjwys3n	15.008499	0.00150085	0.002251275
cosmos1q0ahlhj9l8rethm6kspgzv5crf892x69akhuea	15	0.0015	0.00225
cosmos1pzhnps9lrzeynhzr9jenzx9j3u9suhzquqq3gf	15	0.0015	0.00225
cosmos1p9jlkjpx0hqpvedqgsl9y55ua0kgq0w4sy7s0r	15	0.0015	0.00225
cosmos193qrerr2zhup5lx9n94a0qdfn0ucztx06wkk7y	15	0.0015	0.00225
cosmos1x7zp9qnetag8qqzswe2ezx6lqnm6t9jsc9fhsr	15	0.0015	0.00225
cosmos1g8hquzl0r0e83uawklgzfx0cxzjhmujacf2ang	15	0.0015	0.00225
cosmos1fgz4vqz5gg9mx930ql4z8pw8msflvmvzqfjs4e	15	0.0015	0.00225
cosmos1duux6n4zwhuk6wcg6n3vjva2tcyv95mwx4r3ra	15	0.0015	0.00225
cosmos106r5h02th8q827uqvdz33fk39lk72h9lqgllga	15	0.0015	0.00225
cosmos1lstv7rr6wsnaf6rxfk07rdlzr7l0p52c2a0d4u	15	0.0015	0.00225
cosmos1q5g4thrk057ujv24v8exut8yajye82tc4uehs2	14.999499	0.00149995	0.002249925
cosmos1v5y5zekhu7de2fl0m2j8xy63xsjdmhquhccvnz	14.95685	0.001495685	0.002243528
cosmos1jmfnwmq9ga02klaavfkt7lvqhhd8amfzj669fr	14.925	0.0014925	0.00223875
cosmos1msadklr3sprkzncgkd04mz6zv8x4vat2gtu970	14.919194	0.001491919	0.002237879
cosmos1vzjvrglwpjxa24gvcmhn7ptjpk6alfusnjtwjx	14.904326	0.001490433	0.002235649
cosmos1c5t9uwakkqeap2q9ezx6nv225yzsjnlnkls65h	14.694195	0.00146942	0.002204129
cosmos1yfn0ewdq6ezn66a06eqzw53ywwqmqq00qf0lh4	14.673262	0.001467326	0.002200989
cosmos1mnmvt7jaup67a6t8w2p2fr2at42ss0fywpjd23	14.6	0.00146	0.00219
cosmos153l8ng6puwut2kcjj74fk5wx34jaktckc96qds	14.527699	0.00145277	0.002179155
cosmos14v5ds9pxlvhcfdhdtlcv9x3m49qpm0fyj7fcws	14.445859	0.001444586	0.002166879
cosmos1a0lsqg39fv549cf4cvq9ue68y8kmj6wrl3n2un	14.372754	0.001437275	0.002155913
cosmos1aguhc82djr65flkh2n8utax0f2gnpfz0cnpgdw	14.22879	0.001422879	0.002134319
cosmos1urrv8qq4v6wz07eu37p4trn2hxh7hku97hemcg	14.19858	0.001419858	0.002129787
cosmos1ygn8acfz9vmx7fm9jjp03756haud2c0em3e93c	14.1	0.00141	0.002115
cosmos1wmkcsv76gmrukncyeqnsc77numtujqp02tkcsc	14.040311	0.001404031	0.002106047
cosmos1rtp0j5sc7yu5g2thqt3leu0w5xk77l5pcvka48	14.014	0.0014014	0.0021021
cosmos1rsz009hwhcq35du5tes7qs2zklnmf2cme5qhkc	14	0.0014	0.0021
cosmos1xtlhmeuq484ketayyne603fnqk5svre9q4rx6z	13.9986	0.00139986	0.00209979
cosmos10m0k4a3tudk6mglc9nez5w9yjvgkk9ku02uu4h	13.9986	0.00139986	0.00209979
cosmos1p6gvayrj4synnf8fdh7y70e6lws9w30d0qxrr6	13.918608	0.001391861	0.002087791
cosmos1e5jyt8q5l6n7yt52k0uxdhhynt7aptkajlj9r7	13.852634	0.001385263	0.002077895
cosmos1f9cz2nefyfr2c9wjvkyzkuddn7x5fjlh7sed6u	13.79862	0.001379862	0.002069793
cosmos144r83ed6ly6daj4cky7ezd5urt9yaq0949m3fm	13.73853	0.001373853	0.00206078
cosmos10nv3lvvzqw5ark4ecuek3tz9z6l784twhl562c	13.573893	0.001357389	0.002036084
cosmos1ymfdfgmxfs5cc7zw9l7py4ph502h9tfk0th9n3	13.4	0.00134	0.00201
cosmos10tp28zyzzace7e9l6tfdsdhdng90sfash223kx	13.282834	0.001328283	0.001992425
cosmos17gsrfclhtv7p99x56ymud4fv9x0lh2g9hkvw5c	13.238221	0.001323822	0.001985733
cosmos103rgutsxuukzzaanlxesye7hskhzxxqrjpdlar	13.18857	0.001318857	0.001978286
cosmos14gh32dxhd4cg5nee3f2uj2xl3hdnwuj84xdjka	13.097864	0.001309786	0.00196468
cosmos15kwewfemysnkjjqtpcgj2lxj0h0nrwnelc8g56	13.030503	0.00130305	0.001954575
cosmos1nnpthc0qg4dwq2gfr0k9stea033wjknjz455uq	13.027	0.0013027	0.00195405
cosmos1rpfkt7jsy6rnj3uaz9rg3hl3cp890vp3efxrjn	13	0.0013	0.00195
cosmos1y3jvdd6862nrxs2g4wl45rv8eny5qvx4vx6f8v	13	0.0013	0.00195
cosmos19nl6fchthrk6gvld0w3wsewdywql5vxx02r6a6	13	0.0013	0.00195
cosmos1xh6ejy7sxf9apjd8uz22cphqgn0ya3j0ny0le3	13	0.0013	0.00195
cosmos13t0k33yn3dkq42v6ux07pak9ym8x2qmtnvh4nm	13	0.0013	0.00195
cosmos15m982ex93mxgd5knaf98snwnztn5fmkgxk0csr	13	0.0013	0.00195
cosmos14lxfwn3gmh8nds3cmgxxmwd8spxj3x0uxlupun	13	0.0013	0.00195
cosmos1h77p8fwvewka3kgj4xk9clxcuzd47zpxjjfpld	13	0.0013	0.00195
cosmos177dm3pcpjdqf09muwcdw7lragpznzu3awxg99t	13	0.0013	0.00195
cosmos1l9gtaf55d4z6wgmscmecpnwk7wr43228436alp	13	0.0013	0.00195
cosmos1vrg6g8jncpyjn03f6gqnks27adjd2c2xz2epmd	12.9987	0.00129987	0.001949805
cosmos10hdumehe7znrtwyg9fn8uhhvhfkft2d60eg794	12.946745	0.001294675	0.001942012
cosmos1wf4kju2u4fcagyveg86az63cdfpncl5w55ff2j	12.887306	0.001288731	0.001933096
cosmos1x50nmd4gywxw8yh772m6g6w878wz3eaycwkea6	12.828355	0.001282836	0.001924253
cosmos19dj88q53meacj0mv3ngtjj8fg76cl4typwvdl9	12.765455	0.001276546	0.001914818
cosmos1d7sucav3huc9x8el2evypmx5m2w85avzks7taz	12.618279	0.001261828	0.001892742
cosmos1f4tt6mhswp464h80h862pg6a5kscwkgqk9g5gq	12.6	0.00126	0.00189
cosmos19nhv5aqxm9fpkj6xla0tftantjdajdwar3nrg6	12.576448	0.001257645	0.001886467
cosmos10c3m30l9jqtu3jkvtctfucl8lyepl8w85v27av	12.517059	0.001251706	0.001877559
cosmos15x0rckpfsh0puyerww75kj7d40ddzp3paggvtu	12.5	0.00125	0.001875
cosmos1kmc0e5x7g6pg7f56ve6hx4sxt4wt4pxdtfz7hn	12.369794	0.001236979	0.001855469
cosmos1zg9udnjt8jmjad0c0fl3dx6jt92puduvgtktkd	12.367422	0.001236742	0.001855113
cosmos1c2y9rpmdha804tqwn5zph2tzc2ngq8csltrntu	12.346226	0.001234623	0.001851934
cosmos13dmk3xp9ut48sg0lr33zlvel3rv0ufr3azmaha	12.274584	0.001227458	0.001841188
cosmos1smkaajt22y8nuy28jurmytad4685m0l4wyqrst	12.258158	0.001225816	0.001838724
cosmos16ew78ya7eqkjgv74u6mh5kv0q2fkuuk90mme9s	12.123099	0.00121231	0.001818465
cosmos1ky0dj9rmnavlts0k94yfrgu09l7ll6s2z5w75z	12.069766	0.001206977	0.001810465
cosmos1r4l8l0qssdwrctudqytr0xr4spss8acl9t6r62	12	0.0012	0.0018
cosmos1ru5xwhp244cu89n63dw7znhaxtzq9hgvpn3spv	12	0.0012	0.0018
cosmos1xclt8cm0udespudnxp720uycy2xtheyv4r53ft	12	0.0012	0.0018
cosmos15l3yepjvffnmhy3xddqul4melnc2wdg4w6t8rp	12	0.0012	0.0018
cosmos1h0nf8n7sskznlulygv0czcaqt79uee2hd2kw59	12	0.0012	0.0018
cosmos18w40j6qw7vlp73r5re377gf8dc5970w5nyhtch	11.9988	0.00119988	0.00179982
cosmos10f026hyh03t3rxgwuv5ytx3w5lu9dlwu60572a	11.99089	0.001199089	0.001798634
cosmos12krcpkmkmsks70kps6w952jn95r0fwkthr5s3y	11.979748	0.001197975	0.001796962
cosmos17jjfh2yks0m0czq92gr5h4tkw9mud2h8rqu7mk	11.962158	0.001196216	0.001794324
cosmos10vgfpwxheut607vpqfkpde2gm92q6a84fwvx5v	11.940629	0.001194063	0.001791094
cosmos1nnf8jte04vrj45tujyqgfnkxkslz2thvtjvyrf	11.9	0.00119	0.001785
cosmos15ug64hzyw4ve7el99cxa0pzh6vny5q7gca23vu	11.884509	0.001188451	0.001782676
cosmos1kf4psmgs76ucj6ytcgmksu6alhaaamyf9ulj60	11.815002	0.0011815	0.00177225
cosmos16t05nprawywzaqs32nudtm6c47trzjjnldtm0u	11.76934	0.001176934	0.001765401
cosmos1u6669uyh8crewcr3nu5k9frpyvyr39t5xes0e7	11.724398	0.00117244	0.00175866
cosmos1yqzge6gxwxy2nnltzp0d0fdmuqdc8us76uutt2	11.7	0.00117	0.001755
cosmos14ffhhu59wc2vgs6lhnrwmw5kws3cz2089pnft7	11.554583	0.001155458	0.001733187
cosmos1v654g4e5h0thcg2g3mfmmpr0263cmrmgqcvtuk	11.55	0.001155	0.0017325
cosmos1l2wc4s48zcc0yxs7jzqkalyj9fm6s9s08jfsuz	11.521559	0.001152156	0.001728234
cosmos1x4yakspeat3f9hwk7c8v9xnttpaxlqkglfwgdz	11.52	0.001152	0.001728
cosmos14p5gjmeuhydjeg5q5eg0lk6mwnq09njr9pxvz3	11.394814	0.001139481	0.001709222
cosmos13kwdvcrvhuxpr5c607p9djzkselfknhkta3tj4	11.38	0.001138	0.001707
cosmos1xvfcnz9s06mx7smlwqhfufthra6p206ccfrxlu	11.336012	0.001133601	0.001700402
cosmos16q8mm4ywqe0h2nxyxs4c5ldgvcp46e0wu8fs4x	11.332597	0.00113326	0.00169989
cosmos1d5ztw2apx4gng0xuxdxq92nz4qx9vt205zajdh	11.330259	0.001133026	0.001699539
cosmos1purukr934jpux4vl0ppt6ftuvgfq6dr7m042ag	11.32481	0.001132481	0.001698722
cosmos1em7ez0gwhgndy556484za273j8fhlhx9vap8pa	11.313593	0.001131359	0.001697039
cosmos12swez8lswg9c037a9c2veq4j806w6ktdfww070	11.294701	0.00112947	0.001694205
cosmos189werwjm6arxpstpxcnmzvad67m8krnufpxn4z	11.291149	0.001129115	0.001693672
cosmos18tzjs38tam2ad3rjmn0v8u09tw2p9zjyfcyvya	11.290738	0.001129074	0.001693611
cosmos16cqge229tpvtlt2u9j289q75c28685s7psd8d9	11.29043	0.001129043	0.001693565
cosmos1wquul5c8ssy58pycmc3yttj2djlhfxlapjf70p	11.281931	0.001128193	0.00169229
cosmos160dpmrnxlwuv7vqyrz2zzep7xwk3efs6k02vn5	11.279927	0.001127993	0.001691989
cosmos1f2qy95wsknqeemljr2nl5qjm4749z6g6l2ltdf	11.246259	0.001124626	0.001686939
cosmos1ctvlns8w3a3hanwq3t8m0wh5sz8pfypq04eh3t	11.223839	0.001122384	0.001683576
cosmos12husfrlqa40chn4nxy8qz5uzzfykeczxun4xxe	11.22381	0.001122381	0.001683572
cosmos1wkqp7957u9hx0xz7uy0gwxdhq9sc0nuq5r7vz7	11.221	0.0011221	0.00168315
cosmos1v54twtq22nldy06k82ex39y9d9zmj6fucr4ddk	11.22	0.001122	0.001683
cosmos16f7ymfwqcdy70wfy0uv9q506x9vdy6lfvyp4zz	11.207702	0.00112077	0.001681155
cosmos1vm8s3mq64q39lymr2l8x9cgy53we4j9nsjehxs	11.2	0.00112	0.00168
cosmos1frp2dqns9pgxkpy0yp4wnph0u3q346vw25uq30	11.19888	0.001119888	0.001679832
cosmos1jqpwvxralcgz2vqa6cr3rryv0pl0nz7luth0km	11.19888	0.001119888	0.001679832
cosmos15nahc3dd8wpz8253wrltmk274ptk5memq629dc	11.15	0.001115	0.0016725
cosmos1h2dndfhuryer5veym2avzecfywshpvezcc58ld	11.145679	0.001114568	0.001671852
cosmos1055yf4rm5srdqr22e4xwrv6knuyl4yxwc33w2n	11.12178	0.001112178	0.001668267
cosmos1ppees926zu4gcrt445lyhqz7dahw50aj7jfmg2	11.1	0.00111	0.001665
cosmos1hmyz62l08pzy8zghqsasjqsrnqnlpehfck4swj	11.095301	0.00110953	0.001664295
cosmos1rws35tuv844h2za34qda7l0x8yuxmv0ey6pyfe	11.075527	0.001107553	0.001661329
cosmos18udhzvkr3h3gme2e4n05unl2twp7rc7xsnux80	11.03	0.001103	0.0016545
cosmos1yml6f7fg97r99nnhwaph8yrejt42q9sjpmkskf	11	0.0011	0.00165
cosmos1xpymcgydz4s43g3y34gy4dkeftqc6m5xq858zm	11	0.0011	0.00165
cosmos1834vxqyy8z6epcm2yyfjczty5wy6286nxfumw6	11	0.0011	0.00165
cosmos1tld8tfha5ulqxm8tq4mdmft0atum82kcx7tccw	11	0.0011	0.00165
cosmos10r20mjza0g95cl6shruk3v4dfng8nfyp3nlftg	11	0.0011	0.00165
cosmos107kvus8ljw9fs36344swp2ss66gaesz8kwg9ea	11	0.0011	0.00165
cosmos1sm4yhklhy9mupc7j6zc56dc6w4sz2lr9ulgwlc	11	0.0011	0.00165
cosmos1jjj8u7250nt90wre7q4njt9hakjll33trjhsgy	11	0.0011	0.00165
cosmos147s55n7c540cp35tcf3qq0wk6hmmx5gju0wp53	11	0.0011	0.00165
cosmos1efvdmndx83y9g5dz0585jumnrllrj5ppxzyyky	11	0.0011	0.00165
cosmos1mw30pxpup0ryfdul4pku6uvxl24acdjvk0f45t	11	0.0011	0.00165
cosmos1aq23gdxq0x4s23r3n790uhf5r5c2zw2azvq7ck	11	0.0011	0.00165
cosmos1wrnay49728ukwvyvpawapad5m8txzms34txk854r2pgsc9uug5ssdsrzhy	10.999999	0.0011	0.00165
cosmos1pt8ujlazyekkzgyhjv8tm4f2dmrjmw29xt45d2	10.9989	0.00109989	0.001649835
cosmos1g30qz9qxdkme7dx4mjkvsuut0f98wwz8d466dv	10.9989	0.00109989	0.001649835
cosmos1c8glepz8mc2yqjd8p973tq4pq3xpj2xa3ankzz	10.9989	0.00109989	0.001649835
cosmos1mdsgxavm5nhee2mmxkvlxe687xul776pc5xjg6	10.9989	0.00109989	0.001649835
cosmos1ewfdjpmt0hfw55r2kygc2v730zrn4qh4crn7tw	10.910651	0.001091065	0.001636598
cosmos1teeewx2360nc3f4unjr3xf0tgw28k30z3u09wv	10.9	0.00109	0.001635
cosmos1awm285quzt0rte464ej0grxfjvh3r3fe6tgfpr	10.9	0.00109	0.001635
cosmos1rkas75auffvr7vjt57fl3637ryleamlrcjeurv	10.868716	0.001086872	0.001630307
cosmos12y3emctx7ywr0xqk8v90a520p7dd80wh0zt0jk	10.849282	0.001084928	0.001627392
cosmos1chwtqm89ag6ukk9ggfu8cav4u6cm50x4x5ggkk	10.81749	0.001081749	0.001622624
cosmos1p3adhkm8qhhr7pyj5r2pejryvw8pjc9j8c2hky	10.8	0.00108	0.00162
cosmos17rsp4zxgxnd7cky7xkqqfjkg2v2rpzh5ltvmcs	10.8	0.00108	0.00162
cosmos1f0j270jmr478s5zfdat5nkf45mhz4l3weprt7f	10.79895	0.001079895	0.001619843
cosmos1clcsva9694rykhtsjwzjzj42gps7l4l6z9mppq	10.705969	0.001070597	0.001605895
cosmos1s9l6lgx5ufulhu9ctnfuadut9eg35qyw77gqt8	10.679327	0.001067933	0.001601899
cosmos1fuvcqj8uw8mkysptlfgjjshvn60jvmhrqvfdqc	10.678127	0.001067813	0.001601719
cosmos1vw5pyd7m3033mpk68qqkr2pzqhswx55zf9nzdw	10.612795	0.00106128	0.001591919
cosmos1rydhhypkdy9sg8drd7v2e7cc4xy6mh8ef7050m	10.612452	0.001061245	0.001591868
cosmos1phxzzqftrxyx6f84ge8xyzpy5mgns5cq98nx8a	10.564998	0.0010565	0.00158475
cosmos1kpzquylm7q0xha7d3t3k54hy2365n3sp0tjzgm	10.56	0.001056	0.001584
cosmos1wgt7nvvjcqnvh729xvl0yw60q8qr30unxpppeu	10.49895	0.001049895	0.001574843
cosmos1ak7766ytagrfdkhysjvcpzxpdhgp7ahqhpk2vh	10.49895	0.001049895	0.001574843
cosmos1qh2w3s7yjj2a0daw6me2qkd3vu9cy2j2acpcaq	10.489646	0.001048965	0.001573447
cosmos1zxk9h3434pgwc69k6mvmawmkhc97zruc87grgg	10.472307	0.001047231	0.001570846
cosmos1cdzjlsnyuwu4wymuldxth8hr5jakdw0v2790lp	10.403163	0.001040316	0.001560474
cosmos1z86xf7drtst0k5a856a60qxlcfnwm75pumfnax	10.385502	0.00103855	0.001557825
cosmos1v2vjwapxv0zheryuztqhcqetdv0ltj2wrqlc9e	10.316632	0.001031663	0.001547495
cosmos1msq6v4ehahq760jvuqd4p2x8dulwdjyf6h0yvq	10.3	0.00103	0.001545
cosmos1fhp63gq7q930afzasy544xvcvvjalgmqv8sdrh	10.26	0.001026	0.001539
cosmos1e3hkdnv0m2kwn5ncavru58c0u77kke4lm246fa	10.227424	0.001022742	0.001534114
cosmos1t0ftq5c89xkyghfvk9faajdqqgj2ny85fhmqdc	10.211847	0.001021185	0.001531777
cosmos1fp8d8tk7etzy3zmluu8mzdu9v7lat5uz5hgg5a	10.2	0.00102	0.00153
cosmos17a9s8r7ep74cqdd7j49nx3330uktzj5xlm0x2c	10.2	0.00102	0.00153
cosmos12htdctuhmvgd8tl92g602wr3spcc5u6apwvzc0	10.176894	0.001017689	0.001526534
cosmos1h9zmk5aj6n5lx8wphqtacuygqg7vy5ujcdqj0l	10.173078	0.001017308	0.001525962
cosmos1c6mn40e5alna7a4ts80l2ke7t9savm0nh4nef5	10.172415	0.001017242	0.001525862
cosmos14vlz75x87c3nfquqwmwuy4v3qq4mk477jc03w5	10.17	0.001017	0.0015255
cosmos1xtkgthjneudtx074mvdpykrqsgrswswelt65z7	10.15	0.001015	0.0015225
cosmos1c4ur2l5smclvxymk7cpm0j0hdxpr6jdlgv2ljd	10.145714	0.001014571	0.001521857
cosmos1qs24nqhl72dqygvdh4htht5q4l06lufvgda4vp	10.109999	0.001011	0.0015165
cosmos1qqzu8h7s7xdj2pwm03zxuyazje7d949zccvwnw	10.1	0.00101	0.001515
cosmos1qzm4kha93kt8tz3llgc2gdfengqv29crwes6qh	10.1	0.00101	0.001515
cosmos1gqp56pmfvmzqvya7typ5edru0a47xfnaa4ghh8	10.1	0.00101	0.001515
cosmos1fr75jjn4kuud7uyz7xdf7p6h85crmdtha5gzag	10.1	0.00101	0.001515
cosmos1f2zdydzzen87lxk2rkcy7depasrexj9men0rgj	10.1	0.00101	0.001515
cosmos1t9xv2rk3h25w82cc3xlnfc8m0234usxqk936vf	10.1	0.00101	0.001515
cosmos1dfpzqp85d0fan8nkk52jvlvgfzgu6waze2hyak	10.1	0.00101	0.001515
cosmos1hxl0l3g7kjjdadnxn66qe0e3szk4zhwepv7tdz	10.1	0.00101	0.001515
cosmos1cxurvk200h07jcvmuwsq3xl20urqcyq3453t34	10.1	0.00101	0.001515
cosmos1a095gf6n95d3v0qw8f59gee5tnwlf88e6x9x34	10.1	0.00101	0.001515
cosmos1pzvewrwly2qdt3u2v0n8uxjcgs7uz5sxg89mst	10.09899	0.001009899	0.001514849
cosmos13ly7h75w2zzhvta34zjau3ykvhf8pa9pkfhgvh	10.09899	0.001009899	0.001514849
cosmos147xg4smml8v8x7tncwjs7423ftyjaplwwqse7l	10.09899	0.001009899	0.001514849
cosmos12xj5rgl260crnmcdcrdfg8xg2g08jrsnxjnsry	10.09	0.001009	0.0015135
cosmos1asjkjzjh24cggwv0q88xdgwhc9rtztuz8xwnyz	10.079817	0.001007982	0.001511973
cosmos1nqywnv8stzlkmdy5ppp8pqvfy9am9te0negtxw	10.05	0.001005	0.0015075
cosmos1umhzgc3j6uy028024lmnws06a4chtq0n6fl7pu	10.048995	0.0010049	0.001507349
cosmos1r29kmw92xp908d7z8nlqr7zpe6z27hv4fqf23x	10.022397	0.00100224	0.00150336
cosmos1epl0pyl5l9tr5vsj7ldh78ypmwvz5rtsuywjcs	10.02	0.001002	0.001503
cosmos165q80uk5dk7vyhxdrgas070aeg9uf783fp604f	10.019	0.0010019	0.00150285
cosmos1z6njpvd9mpg3h5y2rlhnkjgr589ftmtqfyzwrt	10.01	0.001001	0.0015015
cosmos1f5jqsqyzz77wx9thg9ggqq7vw56s3m3fwj8atw	10.01	0.001001	0.0015015
cosmos1jrqf37fmcnlp8vg8av22z5qgaaudhegdq00qh0	10.01	0.001001	0.0015015
cosmos142mhlxm9ljrv7evrxyjmaelv65yrlfd5n4lz67	10.01	0.001001	0.0015015
cosmos14lp4hca3dpdxlyj3alfx6lc9l7r88s9qqmxa0w	10.01	0.001001	0.0015015
cosmos1kks040kzjnud7aq5wej0pmrrqcr9aefk3fa9se	10.01	0.001001	0.0015015
cosmos1hqlvr54s20jy857wp6nd5qkfytwjgcsk4sd8x6	10.01	0.001001	0.0015015
cosmos1cx8gcmzpzhklydlldfqaha2rr8l47ppc0x5985	10.01	0.001001	0.0015015
